FileName,Reference,Types
NY7SP010C,"Ovsiannikov K. (2017). Corporate Governance Reforms in Japan: Instilling the New Regime. Cogent Business & Management, 4 (1), 1-16. https://doi.org/10.1080/23311975.2017.1300993",TRADITIONAL REF
NY7SP010C,"Palkar Ch., Lellapalli R.V. (2015). Divergence or convergence: paradoxes in corporate governance? Corporate Governance, 15(5), 693-705. https://doi.org/10.1108/CG-05-2015-0066",TRADITIONAL REF
NY7SP010C,"Patrick H. (2004). Evolving Corporate Governance in Japan. Working Paper No. 220 Working Paper Series Center on Japanese Economy and Business Columbia Business School, 1- 34. https://core.ac.uk/download/pdf/161436199.pdf",TRADITIONAL REF
NY7SP010C,"RaupachSumiya J. (2000). Reforming Japan's Corporate Governance System: Will the Markets gain Control?, Working Paper 00 /2 Erscheinungsort: Tokyo 2000, Deutsches Institut fur Japanstudien https://www.dijtokyo.org/publications/WP_00-2.pdf .",TRADITIONAL REF
NY7SP010C,"Shishido, Z. (2007). The Turnaround of 1997: Changes in Japanese Corporate Law and Governance. In: Corporate Governance in Japan. (eds.) M. Aoki, G. Jackson, H. Miyajima, Oxford University Press.",TRADITIONAL REF
NY7SP010C,"Takahashi, E. Madoka S. (2005). The Future of Japanese Corporate Governance: The 2005 Reform. The Journal of Japanese Law, 19(35), 1-35. file:///D:/Users/wzr/Downloads/294-Artikeltext-534-1-10-20150210.pdf",TRADITIONAL REF
NY7SP010C,Teranishi J. (2005). Evolution of the Economic System in Japan. Edward Elgar.,TRADITIONAL REF
NY7SP010C,"The End of Diversity? Prospects for German and Japanese Capitalism. (2003). (eds) Yamamura, K., Streeck, W. ITHACA LONDON, Cornell University Press. Retrieved February 24, 2020, from www.jstor.org/stable/10.7591/j.ctv1nhqd6",TRADITIONAL REF
NY7SP010C,"The Oxford Handbook of Law and Governance. (2015). (eds) Gordon J.N., Ringe W.G. Oxford University Press, Oxford. The%20Oxford%20Handbook%20of%20Corporate%20Law%20and%20Governance%",TRADITIONAL REF
NY7SP010C,TSE- Listed Companies White Paper on Corporate Governance. (2019). Tokyo Stock Exchange. https://www.jpx.co.jp/english/news/1020/b5b4pj000002xyda-,TRADITIONAL REF
NY7SP010C,"Tricker B. (2015). Corporate Governance. Principles, Policies, and Practices, Oxford University Press. Oxford.",TRADITIONAL REF
NY7SP010C,"Ueda R. (2015). How is corporate governance in Japan changing? Developments in listed companies and roles of institutional investors, OECD Corporate Governance Working Papers,17. OECD. file:///G:/Gla-Jap.20/5jrw7j3s37hh-en.pdf",TRADITIONAL REF
NY7SP010C,"West J. (2019). Better Corporate Governance Is Critical for Japan's Future Prosperity. The Asian Century Institute, September. https://www.brinknews.com/better-corporate-governance-is-critical-for-japans-future-prosperity/",TRADITIONAL REF
NY7SP010C,"Wright D. M., Siegel D.S., Keasy K., Filatotchev I. (2013). The Oxford Handbook of Corporate Governance. Oxford University Press, Oxford.",TRADITIONAL REF
NY7SP010C,"Yamaguchi, S. (1950). The Banking System in Japan and its Problems. The Annals of the Hitotsubashi Academ, 1(1), 80-90. Retrieved February 6, 2020, from www.jstor.org/stable/43751239",TRADITIONAL REF
NY7SP010C,".Ahmadjian, C. L., Okumura, A. (2011). Corporate governance in Japan, in: Handbook on International Corporate Governance ( ed.) C. Mallin, Edward Elgar, Cheltenham, UK.",TRADITIONAL REF
NY7SP010C,Corporate Governance Watch. (2018). Report by the Asian Corporate Governance Association and CLSA. file:// D:/Users/wzr/Downloads/CG%20Watch%202018.pdf,TRADITIONAL REF
NY7SP010C,"Hoshi T., Kashyap A. (2001). Corporate Financing and Governance in Japan. The MIT Press.",TRADITIONAL REF
NY7SP010C,"Hough J. E., Yakura Ch. (2016). Japan Bar Association Issues New Anticorruption Compliance Guidelines. Morrison & Foerster LLP | mofo.com",TRADITIONAL REF
NY7SP010C,"Okabe M. (2009). Corporate Governance in Japan: Evolution, Policy Measures, and Future Issues, in: Codes of Good Governance Around the World. (ed) Felix J., Lopez Iturriaga. Nova Science Publishers, New York.",TRADITIONAL REF
NY7SP010C,"Tsuboi H. (2014). The Role of Outside Directors in Improving Japanese Corporate Governance. Hitotsubashi University Graduate School of International Corporate Strategy, https://hermes-ir.lib.hit-u.ac.jp/rs/bitstream/10086/26836/1/ics020201400103.pdf.",TRADITIONAL REF
NY7SP013C,"Awad, A. (2020). Foreign direct investment inflows to Malaysia: Do macroeconomic policies matter? Journal of International Studies, 13(1), 196-211. doi:10.14254/2071-8330.2020/13-1/13",TRADITIONAL REF
NY7SP013C,"Bergeijk, P.A.G. van, & Kloosterhuis, E.J. (2005). Modelling European Mergers: Theory, Competition Policy and Case Studies. Cheltenham: Edward Elgar.",TRADITIONAL REF
NY7SP013C,"Bergeijk, P.A.G. van (2009). Economic Diplomacy and the Geography of International Trade. Cheltenham: Edward Elgar.",TRADITIONAL REF
NY7SP013C,"Bilan Y., Mishchuk, H., Roshchyk, I., & Kmecova I. (2020). Analysis of Intellectual Potential and its Impact on the Social and Economic Development of European Countries. Journal of Competitiveness, 1, 22-38. https://doi.org/10.7441/joc.2020.01.02",TRADITIONAL REF
NY7SP013C,"Box, G. E. P., and D. A. Pierce (1970). The distribution of residual causations in autoregressive- integrated moving average time series models, Journal of the American Statistical Association, 65, 1509-26.",TRADITIONAL REF
NY7SP013C,"Box-Steffensmeier, Janet M., and A R. Tomlinson (2000). Fractional Integration Methods in Political Science. Electoral Studies, (19), 63-76.",TRADITIONAL REF
NY7SP013C,"Chi-Wei, S., Song, Y., Tao, R., & Hao L.H. (2019). Does political conflict affect bilateral trade or vice versa? Evidence from Sino-U.S. relations, Economic Research-Ekonomska Istrazivanja, https://doi.org/10.1080/1331677X.2019.1694559",TRADITIONAL REF
NY7SP013C,"Dueker, M., and Startz, R. (1997). Maximum-likelihood estimation of fractional cointegration with application to the short end of the yield curve, Working Papers 1994-027, Federal Reserve Bank of St. Louis.",TRADITIONAL REF
NY7SP013C,"Dueker, M., and Startz, R. (1998). Maximum-Likelihood Estimation of Fractional Cointegration with an Application to U.S. and Canadian Bond Rates. The Review of Economics and Statistics 420-26.",TRADITIONAL REF
NY7SP013C,"Durr, R.H., Gilmour, J.B., & Wolbrecht, C. (1997). Explaining congressional approval. Electoral Studies 19, 63-76.",TRADITIONAL REF
NY7SP013C,"Grossman, Gene M. i E. Helpman (1991). Innovation and Growth in the Global Economy. Cambridge, Mass.: The M.I.T. Press",TRADITIONAL REF
NZ0CZ003C,"SIP4D Web Site, https://www.sip4d.jp/ [accessed August 31, 2020]",NON TRADITIONAL REF
NZ0CZ003C,"Fukuoka Prefecture Web Site, https://www.bousai.pref.fukuoka.jp/emergency/detail/306 [accessed August 31, 2020]",NON TRADITIONAL REF
NZ0CZ003C,"Fukuoka Prefecture, ""Regional disaster prevention plan (Basic Volume, Storm and Flood Damage Measures Volume),"" Revised May 2018, https://www.pref.fukuoka.lg.jp/gyosei-shiryo/husui30.html (in Japanese) [accessed August 31, 2020]",NON TRADITIONAL REF
NZ0CZ003C,"Fukuoka Prefecture, ""Regional disaster prevention plan (Mate- rial edition),"" Revised May 2017, https://www.pref.fukuoka.lg.jp/gyosei-shiryo/tikibousai-siryo201703.html (in Japanese) [accessed August 31, 2020]",NON TRADITIONAL REF
NZ0CZ011C,"Japan Cabinet Office, ""Ando-ward,"" http://www.bousai.go.jp/kyoiku/chikubousai/pdf/h26model chiku summary/gaiyo01.pdf (in Japanese) [accessed February 14, 2020]",NON TRADITIONAL REF
NZ0CZ011C,"Kochi Prefecture, ""Tsunami Hinan Keikaku Sakutei Shishin (Guidelines about Tsunami evacuation plan),"" https://www.pref.kochi.lg.jp/soshiki/010201/files/2013122000580/2013122000580 www pref kochi lg jp uploaded life 98235 361464 misc.pdf (in Japanese) [accessed February 14, 2020]",NON TRADITIONAL REF
NZ0DE000C,Home A. Joint statement: roadmap for resuming elective surgery after COVID- 19 pandemic. 2020. p. 1e4. https://www.asahq.org/about-asa/newsroom/news-releases/2020/04/joint-statement-on-elective-surgery-after-covid-19-pandemic.,NON TRADITIONAL REF
NZ0DE013C,Our world in data. Availble at: https://ourworldindata.org/technology-adoption#mobile-phone-adoption. [Accessed 30 June 2020].,NON TRADITIONAL REF
NZ0DE013C,CHOIR. Available at: https://choir.stanford.edu/. [Accessed 30 June 2020].,NON TRADITIONAL REF
NZ0DE013C,PAINOUT. Availble at: http://pain-out.med.uni-jena.de. [Accessed 30 June 2020].,NON TRADITIONAL REF
NZ0DE020C,NCSL (National Conference on State Legislatures. State Medical Marijuana Laws [Internet]. National Conference of State Legislatures. 2020 [cited 2020 Jul 6]. p. 1e8. Available from: https://www.ncsl.org/research/health/state-medical-marijuana-laws.aspx,NON TRADITIONAL REF
NZ0DQ006C,Natural Resources Kangaroo Island . ( 2019 ). Koala management. Retrieved from: https://www.naturalresources.sa.gov.au/kangarooisland/plants-and-animals/native-animals/koala-management .,NON TRADITIONAL REF
NZ0FD001C,"IMB, 2017. Instituto mauro borges. Estatisticas municipais. Disponivel em. http://www.imb.go.gov.br/index.php?option=com_content&view=article&id=91&Itemid=219.",NON TRADITIONAL REF
NZ0FD012C,"Agrofit (Sistema de Agrotoxicos Fitossanitarios), 2019. http://agrofit.agricultura.gov. <prime> <prime>",NON TRADITIONAL REF
NZ0FD012C,"IRAC (Insecticide Resistance Action Committee), 2020. https://irac-online.org/methods /euschistus-heros-adults-2/. Accessed 08 January 2020.",NON TRADITIONAL REF
NZ0FG003C,"European Commission, (2006), 2006/437/EC: Commission Decision of 4 August 2006 approving a Diagnostic Manual for avian influenza as provided for in Council Directive 2005/94/EC. OJ L (118M, 8.5.2007):1285-1311",NON TRADITIONAL REF
NZ0FG003C,"European Commission, (2010), 2010/367/: Com- mission Decision of 25 June 2010 on the imple- mentation by Member States of surveillance pro- grammes for avian influenza in poultry and wild birds (notified under document C(2010) 4190) (Text with EEA relevance). OJ L, 166: 22-32",NON TRADITIONAL REF
NZ0FG007C,"*** Purina PROPLAN Optidigest, Availlable at: https://www.purina.ro/produse/proplan-optidigest (Accesed: 20.06.19)",NON TRADITIONAL REF
NZ0FG007C,"World Gastroenterology Organisation, Practice Guideline-Probiotics and Prebiotics, Available at: http://www.worldgastroenterology.org/guidelines/global-guidelines/probiotics-and-prebiotics (Accesed:10.05.2019)",NON TRADITIONAL REF
NZ0FG009C,"*Committee for Medicinal Products for Veterinary Use Draft agenda of December 2018 meeting Available at: https://www.ema.europa.eu/en/documents/agenda/agenda-cvmp-agenda-4-6-december-2018-meeting_en.pdf (Accessed May 15, 2020).",NON TRADITIONAL REF
NZ0FG014C,"*** ANSVSA-Government decision no. 55/2008 for the approval of the Strategic Program on surveillance, control and eradication of fox rabies in Romania, approved by Commission Decision 2007/782/C.E. (in Romanian)",NON TRADITIONAL REF
NZ0FG014C,"*** ANSVSA-Order of the President of the Na- tional Veterinary and Food Safety Authority no. 35/2016 on the approval of the Methodological Norms for the application of the Program of ac- tions for surveillance, prevention, control and eradication of animal diseases, those transmi- ssible from animals to humans, animal protec- tion and environmental protection, identifica- tion and registration of cattle, pigs, sheep , goats and equidae, as well as the Methodological Norms for the application of the Supervision and Control Program in the field of food safety ( in Ro- manian)",NON TRADITIONAL REF
NZ0FG014C,*** ANSVSA - Order of the President of the Na- tional Veterinary and Food Safety Authority no. 29/2008 - General measures regarding preven- tion and control of rabies in domestic and wild animals (in Romanian).,NON TRADITIONAL REF
NZ0FS006C,"BBC News, , URL https://www.bbc.com/news.",TRADITIONAL REF
NZ0FS006C,"CNN News, , URL https://edition.cnn.com.",TRADITIONAL REF
NZ0FS006C,"Fox News, , URL https://www.foxnews.com.",TRADITIONAL REF
NZ0FS006C,"Naver News, , URL http://news.naver.com/.",TRADITIONAL REF
NZ0FS006C,"Phoenix CNE, , URL http://www.pcne.tv.",TRADITIONAL REF
NZ0FS006C,"Sin Chew Daily, , URL https://www.sinchew.com.my.",TRADITIONAL REF
NZ0FS006C,"TensorFlow, , URL https://tensorflow.org.",NON TRADITIONAL REF
NZ0FY000C,"Accessed: Feb. 28, 2018. [Online]. Available: http://www.startribune.com/bestbuytestrobotatnewyorkstore/329583301",NON TRADITIONAL REF
NZ0GF019C,Mestorozhdenie Severo-Ostaninskoe [Severo-Ostaninskoe deposit]. Neft'GazInfom. Available at: http://oilgasinform.ru/science/fields/severoostaninskoe (accessed 12 February 2020).,NON TRADITIONAL REF
NZ0HG000C,"Anon, 2019. https://en.wikipedia.org/wiki/Euler%E2%80%93Bernoulli_beam_theory.",NON TRADITIONAL REF
NZ0HM001C,https://www.recIndia.nic.in/saubhagya.,NON TRADITIONAL REF
NZ0HM001C,https://maps.nrel.gov/nsrdb-viewer/.,NON TRADITIONAL REF
NZ0HM004C,"Respiratory motion database, http://signals.rob.uni-luebeck.de.",NON TRADITIONAL REF
NZ0HM008C,"Available in, http://shodhganga.inflibnet.ac.in/bitstream/10603/4566/15/15_chapter%205.pdf, pp. 212-213.",NON TRADITIONAL REF
NZ0HM008C,"Power System Test Case Archive, University of Washington, Seattle, Wash- ington, USA. Available online: http://www.ee.washington.edu/research/pstca/.",NON TRADITIONAL REF
NZ0HR001C,Vyhlaska c. 298/2018 Sb. Vyhlaska o zpracovani oblastnich planu rozvoje lesu a o vymezeni hospodarskych souboru.,NON TRADITIONAL REF
NZ0HR003C,"MZE. 2019. Verejna vyhlaska. 2019. Opatreni obecne povahy ze dne 3. 4. 2019 (v aktualizovanem zneni). Praha, Ministerstvo zemedelstvi CR.",NON TRADITIONAL REF
NZ0HY009C,"E.J. Doedel, B.E. Oldeman, 2012, http://indy.cs.concordia.ca/auto/.",NON TRADITIONAL REF
NZ0IJ000C,INMET. Instituto Nacional de Meteorologia. Available at: <http://www.inmet.gov.br/projetos/rede/pesquisa>. Accessed on: July 3 2020.,NON TRADITIONAL REF
NY9PB006C,https://www.aamc.org/initiatives/research/334422/basicscience.html,NON TRADITIONAL REF
NY9PB006C,"Sample Size Calculator by Raosoft, Inc. http://www.raosoft.com/samplesize.html",NON TRADITIONAL REF
NY9VL000C,Maple online help: http://www.maplesoft.com/support/help/,NON TRADITIONAL REF
NY9VZ000C,American Psychiatric Association DSM- 5 Fact Sheets. [online]. [2019-02-14]. Available at: <www.psychiatry.org/psychiatrists/practice/dsm/educational-resources/dsm-5-fact-sheets>.,NON TRADITIONAL REF
NY9VZ000C,"Banquet Chicken Pot Pie ,Feel Like Family"". [online]. [2019-02-18]. Available at: <https://www.ispot.tv/ad/wWOO/banquet-pot-pies-feel-like-family>.",NON TRADITIONAL REF
NY9VZ000C,Dove Commercial Senses. [online]. [2019-02-18]. Available at: <https://www.youtube.com/watch?v=SwPwQ4S4op8>.,NON TRADITIONAL REF
NY9VZ000C,Hershey's Commercial (2018) USA. [online]. [2019-02-18]. Available at: <https://www.youtube.com/watch?v=uV0uxCBtiZQ>.,NON TRADITIONAL REF
NY9VZ000C,Hershey's Kisses TV Commercial 2018: Valentine's Day With A Kiss. [online]. [2019- 02- 22]. Available at: <https://www.ispot.tv/ad/wJ6N/hersheys-kisses-2018-valentines-day-with-a-kiss>.,NON TRADITIONAL REF
NY9VZ000C,Klondike Commercial. YouTube. [online]. [2019-12-2019]. Available at: < https://www.youtube.com/watch?v=rQgOVn3cHxI>.,NON TRADITIONAL REF
NY9VZ000C,M&Ms Commercial 2018 Crunchy M&Ms Pampered. [online]. [2019-03-02]. Available at: <https://www.youtube.com/watch?v=8sON3ARGmNU>.,NON TRADITIONAL REF
NY9VZ000C,"Nestle Toll House Morsels Commercial: ,Cookie Pizza"" 2018. [online]. [2019-02-22]. Available at: <https://www.ispot.tv/ad/dl9T/nestle-toll-house-morsels-cookie-pizza>.",NON TRADITIONAL REF
NY9VZ000C,"Pepperidge Farm Milan ,Save Something For Yourself"" Commercial. [online]. [2019-02-18]. Available at: <www.ispot.tv/ad/waDH/pepperidge-farm-milano-save-something-for-yourself>.",NON TRADITIONAL REF
NY9VZ000C,"Rudd Report. Connecticut: UCONN Rudd Center for Obesity & Food Policy, 2019. [online]. [2019- 02-12]. Available at: <http://uconnruddcenter.org/files/Pdfs/TargetedMarketingReport2019.pdf>.",NON TRADITIONAL REF
